packetDelay:vector DNP3NetworkTopology.distAuto (#0 - HeavyTraffic-0-20260310-05:38:12-33244),
22.936332692308,0.936332692307999978
22.970207692308,0.970207692307999853
23.004082692308,1.004082692307999731
23.037957692308,1.037957692307999832
23.071832692308,1.071832692307999931
23.105707692308,1.105707692308000029
23.139582692308,1.139582692307999685
23.173457692308,1.173457692307999782
23.207332692308,1.207332692307999883
23.241207692308,1.241207692307999982
23.275082692308,1.275082692308000082
23.308957692308,1.308957692307999738
23.440707692308,2.44070769230799999
23.474582692308,2.474582692308000087
23.508457692308,2.50845769230800019
23.542332692308,2.5423326923079994
23.576207692308,2.576207692307999495
23.610082692308,2.610082692307999597
23.643957692308,2.6439576923079997
23.677832692308,2.677832692307999792
23.711707692308,2.711707692307999897
23.745582692308,2.745582692307999992
23.779457692308,2.779457692308000097
23.813332692308,2.813332692308000195
23.847207692308,2.847207692307999402
23.881082692308,0.881082692307999955
23.914957692308,0.914957692307999833
23.948832692308,0.948832692307999931
23.982707692308,0.982707692308000031
24.107582692308,0.107582692307999993
24.141457692308,0.141457692307999982
24.175332692308,0.17533269230799997
24.209207692308,0.209207692307999958
24.243082692308,0.243082692308000002
24.276957692308,0.276957692307999935
24.310832692308,0.310832692307999923
24.344707692308,0.344707692308000022
24.378582692308,0.378582692308000011
24.412457692308,0.412457692308
24.446332692308,0.446332692307999988
24.480207692308,0.480207692307999975
24.514082692308,0.514082692307999964
24.547957692308,0.547957692307999841
24.581832692308,0.581832692307999941
24.615707692308,0.61570769230800004
24.649582692308,0.649582692307999917
24.683457692308,0.683457692308000018
24.717332692308,0.717332692307999893
24.751207692308,0.751207692307999993
24.785082692308,0.78508269230799987
24.818957692308,0.81895769230799997
24.852832692308,0.852832692307999848
24.886707692308,0.886707692307999945
24.920582692308,0.920582692308000045
24.954457692308,0.954457692307999923
25.107582692308,2.107582692308000097
25.141457692308,2.141457692308000196
25.175332692308,2.175332692307999406
25.209207692308,2.209207692307999503
25.243082692308,2.243082692307999608
25.276957692308,2.276957692307999707
25.310832692308,2.310832692307999802
25.344707692308,2.344707692307999905
25.378582692308,2.378582692308
25.412457692308,2.412457692308000102
25.446332692308,2.446332692308000202
25.480207692308,2.480207692307999415
25.514082692308,2.514082692307999512
25.547957692308,2.547957692307999612
25.581832692308,2.581832692307999712
25.615707692308,2.615707692307999807
25.649582692308,2.649582692307999912
25.683457692308,2.68345769230800001
25.717332692308,2.717332692308000107
25.751207692308,2.751207692308000207
25.785082692308,2.785082692307999415
25.818957692308,2.818957692307999515
25.852832692308,2.85283269230799962
25.886707692308,0.886707692307999945
25.920582692308,0.920582692308000045
25.954457692308,0.954457692307999923
25.988332692308,0.988332692308000021
26.022207692308,1.022207692307999679
26.056082692308,1.056082692307999778
26.089957692308,1.089957692307999876
26.123832692308,1.123832692307999976
26.157707692308,1.157707692308000075
26.191582692308,1.191582692307999728
26.225457692308,1.22545769230799983
26.259332692308,1.259332692307999931
